
countInDegree Node Time
insert 54 54_in 54_out 3
insert 48 48_in 48_out 3
insert 39 39_in 39_out 3
insert 33 33_in 33_out 3
insert 54 54_in 54_out 3
insert 36 36_in 36_out 2
insert 57 57_in 57_out 2
insert 48 48_in 48_out 3
insert 33 33_in 33_out 3
insert 54 54_in 54_out 3
insert 36 36_in 36_out 3
insert 39 39_in 39_out 3
insert 36 36_in 36_out 3
insert 33 33_in 33_out 2
insert 48 48_in 48_out 2
insert 39 39_in 39_out 3
insert 39 39_in 39_out 4
insert 54 54_in 54_out 2
insert 33 33_in 33_out 3
insert 30 30_in 30_out 8
insert 48 48_in 48_out 2
insert 45 45_in 45_out 4
insert 54 54_in 54_out 4
insert 48 48_in 48_out 3
insert 30 30_in 30_out 3
insert 36 36_in 36_out 18
insert 48 48_in 48_out 3
insert 57 57_in 57_out 3
insert 39 39_in 39_out 3
insert 39 39_in 39_out 3
insert 33 33_in 33_out 2
insert 33 33_in 33_out 7
insert 39 39_in 39_out 5
insert 33 33_in 33_out 4
insert 51 51_in 51_out 8
insert 33 33_in 33_out 3
insert 54 54_in 54_out 3
insert 45 45_in 45_out 3
insert 30 30_in 30_out 2
insert 39 39_in 39_out 3
insert 42 42_in 42_out 3
insert 51 51_in 51_out 3
insert 33 33_in 33_out 2
insert 48 48_in 48_out 2
insert 45 45_in 45_out 3
insert 57 57_in 57_out 4
insert 51 51_in 51_out 3
insert 54 54_in 54_out 3
insert 54 54_in 54_out 3
insert 30 30_in 30_out 3
insert 36 36_in 36_out 3
insert 39 39_in 39_out 3
insert 42 42_in 42_out 3
insert 57 57_in 57_out 8
insert 54 54_in 54_out 2
insert 30 30_in 30_out 4
insert 57 57_in 57_out 17
insert 42 42_in 42_out 3
insert 33 33_in 33_out 3
insert 36 36_in 36_out 2
insert 39 39_in 39_out 3
insert 39 39_in 39_out 4
insert 45 45_in 45_out 3
insert 39 39_in 39_out 3
insert 57 57_in 57_out 11
insert 30 30_in 30_out 5
insert 48 48_in 48_out 3
insert 57 57_in 57_out 3
insert 36 36_in 36_out 3
insert 42 42_in 42_out 6
insert 51 51_in 51_out 3
insert 42 42_in 42_out 3
insert 54 54_in 54_out 3
insert 42 42_in 42_out 3
insert 36 36_in 36_out 28
insert 36 36_in 36_out 3
insert 54 54_in 54_out 2
insert 42 42_in 42_out 3
insert 57 57_in 57_out 2
insert 30 30_in 30_out 3
insert 51 51_in 51_out 2
insert 48 48_in 48_out 3
insert 45 45_in 45_out 2
insert 42 42_in 42_out 4
insert 54 54_in 54_out 3
insert 36 36_in 36_out 3
insert 51 51_in 51_out 20
insert 48 48_in 48_out 3
insert 30 30_in 30_out 2
insert 39 39_in 39_out 4
insert 45 45_in 45_out 2
insert 30 30_in 30_out 2
insert 57 57_in 57_out 3
insert 42 42_in 42_out 2
insert 33 33_in 33_out 3
insert 36 36_in 36_out 2
insert 51 51_in 51_out 2
insert 57 57_in 57_out 3
insert 48 48_in 48_out 2
insert 33 33_in 33_out 3
insert 39 39_in 39_out 3
insert 42 42_in 42_out 2
insert 45 45_in 45_out 3
insert 30 30_in 30_out 2
insert 54 54_in 54_out 2
insert 54 54_in 54_out 3
insert 33 33_in 33_out 2
insert 48 48_in 48_out 3
insert 33 33_in 33_out 3
insert 42 42_in 42_out 3
insert 48 48_in 48_out 3
insert 57 57_in 57_out 3
insert 48 48_in 48_out 3
insert 57 57_in 57_out 3
insert 36 36_in 36_out 3
insert 51 51_in 51_out 2
insert 33 33_in 33_out 2
insert 30 30_in 30_out 2
insert 36 36_in 36_out 3
insert 36 36_in 36_out 3
insert 54 54_in 54_out 3
insert 36 36_in 36_out 2
insert 39 39_in 39_out 3
insert 36 36_in 36_out 3
insert 51 51_in 51_out 2
insert 36 36_in 36_out 3
insert 57 57_in 57_out 3
insert 42 42_in 42_out 2
insert 45 45_in 45_out 2
insert 42 42_in 42_out 3
insert 51 51_in 51_out 3
insert 36 36_in 36_out 3
insert 57 57_in 57_out 5
insert 39 39_in 39_out 4
insert 54 54_in 54_out 2
insert 39 39_in 39_out 2
insert 36 36_in 36_out 3
insert 33 33_in 33_out 2
insert 42 42_in 42_out 3
insert 33 33_in 33_out 2
insert 42 42_in 42_out 2
insert 54 54_in 54_out 3
insert 57 57_in 57_out 3
insert 48 48_in 48_out 3
insert 42 42_in 42_out 3
insert 42 42_in 42_out 3
insert 33 33_in 33_out 4
insert 45 45_in 45_out 3
insert 30 30_in 30_out 2
insert 36 36_in 36_out 3
insert 51 51_in 51_out 2
insert 30 30_in 30_out 2
insert 36 36_in 36_out 3
insert 33 33_in 33_out 2
insert 57 57_in 57_out 2
insert 57 57_in 57_out 3
insert 36 36_in 36_out 2
insert 48 48_in 48_out 3
insert 45 45_in 45_out 6
insert 30 30_in 30_out 3
insert 30 30_in 30_out 2
insert 51 51_in 51_out 2
insert 42 42_in 42_out 3
insert 48 48_in 48_out 3
insert 51 51_in 51_out 2
insert 33 33_in 33_out 3
insert 30 30_in 30_out 2
insert 51 51_in 51_out 2
insert 36 36_in 36_out 3
insert 48 48_in 48_out 2
insert 54 54_in 54_out 4
insert 33 33_in 33_out 3
insert 54 54_in 54_out 2
insert 30 30_in 30_out 2
insert 57 57_in 57_out 3
insert 45 45_in 45_out 3
insert 57 57_in 57_out 2
insert 42 42_in 42_out 3
insert 54 54_in 54_out 2
insert 39 39_in 39_out 3
insert 45 45_in 45_out 3
insert 51 51_in 51_out 3
insert 39 39_in 39_out 4
insert 51 51_in 51_out 2
insert 36 36_in 36_out 5
insert 57 57_in 57_out 3
insert 33 33_in 33_out 2
insert 48 48_in 48_out 3
insert 51 51_in 51_out 3
insert 42 42_in 42_out 2
insert 54 54_in 54_out 3
insert 54 54_in 54_out 2
insert 42 42_in 42_out 3
insert 33 33_in 33_out 2
insert 36 36_in 36_out 4
insert 57 57_in 57_out 2
insert 42 42_in 42_out 3
insert 51 51_in 51_out 3
insert 54 54_in 54_out 3
insert 51 51_in 51_out 2
insert 36 36_in 36_out 3
insert 30 30_in 30_out 3
insert 48 48_in 48_out 3
insert 42 42_in 42_out 5
insert 33 33_in 33_out 3
insert 30 30_in 30_out 7
insert 42 42_in 42_out 9
insert 54 54_in 54_out 6
insert 42 42_in 42_out 3
insert 39 39_in 39_out 4
insert 48 48_in 48_out 3
insert 51 51_in 51_out 3
insert 48 48_in 48_out 3
insert 57 57_in 57_out 2
insert 30 30_in 30_out 3
insert 45 45_in 45_out 3
insert 36 36_in 36_out 4
insert 54 54_in 54_out 24
insert 33 33_in 33_out 2
insert 51 51_in 51_out 3
insert 45 45_in 45_out 2
insert 30 30_in 30_out 4
insert 54 54_in 54_out 3
insert 54 54_in 54_out 2
insert 42 42_in 42_out 3
insert 45 45_in 45_out 2
insert 57 57_in 57_out 3
insert 57 57_in 57_out 3
insert 39 39_in 39_out 14
insert 30 30_in 30_out 3
insert 51 51_in 51_out 2
insert 36 36_in 36_out 3
insert 54 54_in 54_out 2
insert 48 48_in 48_out 3
insert 54 54_in 54_out 2
insert 33 33_in 33_out 3
insert 45 45_in 45_out 2
insert 39 39_in 39_out 3
insert 54 54_in 54_out 2
insert 48 48_in 48_out 2
insert 57 57_in 57_out 2
insert 42 42_in 42_out 3
insert 42 42_in 42_out 2
insert 57 57_in 57_out 3
insert 48 48_in 48_out 2
insert 39 39_in 39_out 3
insert 54 54_in 54_out 2
insert 42 42_in 42_out 2
insert 36 36_in 36_out 2
insert 57 57_in 57_out 2
insert 54 54_in 54_out 3
insert 48 48_in 48_out 2
insert 42 42_in 42_out 2
insert 57 57_in 57_out 3
insert 39 39_in 39_out 2
insert 33 33_in 33_out 3
insert 39 39_in 39_out 2
insert 57 57_in 57_out 3
insert 30 30_in 30_out 2
insert 51 51_in 51_out 3
countNeighbors Node Time
countNeighbors 12 29
countNeighbors 21 8
countNeighbors 24 7
countNeighbors 3 8
countNeighbors 9 20
countNeighbors 15 7
countNeighbors 0 7
countNeighbors 0 6
countNeighbors 15 6
countNeighbors 12 27
countNeighbors 9 10
countNeighbors 3 7
countNeighbors 3 5
countNeighbors 18 6
countNeighbors 24 18
countNeighbors 0 6
countNeighbors 27 8
countNeighbors 27 6
countNeighbors 21 6
countNeighbors 3 24
countNeighbors 21 7
countNeighbors 15 6
countNeighbors 18 6
countNeighbors 9 6
countNeighbors 6 14
countNeighbors 6 5
countNeighbors 21 6
countNeighbors 27 6
countNeighbors 0 6
countNeighbors 12 8
countNeighbors 15 19
countNeighbors 9 6
countNeighbors 9 6
countNeighbors 0 6
countNeighbors 18 5
countNeighbors 24 7
countNeighbors 24 6
countNeighbors 0 5
countNeighbors 21 11
countNeighbors 21 7
countNeighbors 12 19
countNeighbors 12 9
countNeighbors 27 7
countNeighbors 18 5
countNeighbors 3 5
countNeighbors 27 24
countNeighbors 0 6
countNeighbors 18 5
countNeighbors 0 6
countNeighbors 18 6
countNeighbors 15 6
countNeighbors 24 6
countNeighbors 15 6
countNeighbors 24 5
countNeighbors 24 6
countNeighbors 12 5
countNeighbors 21 7
countNeighbors 27 6
countNeighbors 27 6
countNeighbors 3 6
countNeighbors 27 5
countNeighbors 0 6
countNeighbors 0 6
countNeighbors 21 7
countNeighbors 12 6
countNeighbors 6 8
countNeighbors 18 6
countNeighbors 24 6
countNeighbors 24 5
countNeighbors 24 6
countNeighbors 6 6
countNeighbors 6 5
countNeighbors 15 35
countNeighbors 9 8
countNeighbors 18 8
countNeighbors 3 5
countNeighbors 18 7
countNeighbors 24 6
countNeighbors 0 6
countNeighbors 3 5
countNeighbors 3 6
countNeighbors 9 6
countNeighbors 24 7
countNeighbors 3 5
countNeighbors 21 6
countNeighbors 21 6
countNeighbors 12 5
countNeighbors 0 6
countNeighbors 18 10
countNeighbors 18 6
countNeighbors 0 5
countNeighbors 24 6
countNeighbors 27 17
countNeighbors 9 5
countNeighbors 21 6
countNeighbors 24 7
countNeighbors 21 14
countNeighbors 3 11
countNeighbors 12 7
countNeighbors 3 5
countNeighbors 12 3
countNeighbors 15 4
countNeighbors 15 6
countNeighbors 6 8
countNeighbors 6 5
countNeighbors 0 3
countNeighbors 12 6
countNeighbors 6 5
countNeighbors 9 5
countNeighbors 21 5
countNeighbors 27 4
countNeighbors 0 5
countNeighbors 24 4
countNeighbors 24 5
countNeighbors 21 5
countNeighbors 0 5
countNeighbors 9 4
countNeighbors 9 4
countNeighbors 12 3
countNeighbors 9 3
countNeighbors 21 3
countNeighbors 9 3
countNeighbors 12 3
countNeighbors 9 3
countNeighbors 12 3
countNeighbors 3 3
countNeighbors 9 3
countNeighbors 24 5
countNeighbors 0 5
countNeighbors 3 5
countNeighbors 18 5
countNeighbors 24 5
countNeighbors 0 5
countNeighbors 0 5
countNeighbors 0 5
countNeighbors 9 5
countNeighbors 21 5
countNeighbors 15 5
countNeighbors 21 4
countNeighbors 6 4
countNeighbors 18 6
countNeighbors 18 7
countNeighbors 27 6
countNeighbors 12 5
countNeighbors 21 6
countNeighbors 21 6
countNeighbors 18 6
countNeighbors 12 6
countNeighbors 3 6
countNeighbors 6 6
countNeighbors 24 5
countNeighbors 6 6
countNeighbors 27 7
countNeighbors 27 5
countNeighbors 3 6
countNeighbors 9 6
countNeighbors 12 6
countNeighbors 3 6
countNeighbors 27 6
countNeighbors 3 6
countNeighbors 12 6
countNeighbors 12 6
countNeighbors 24 6
countNeighbors 15 9
countNeighbors 0 5
countNeighbors 18 6
countNeighbors 15 5
countNeighbors 21 3
countNeighbors 27 4
countNeighbors 24 3
countNeighbors 21 3
countNeighbors 0 4
countNeighbors 3 4
countNeighbors 6 3
countNeighbors 0 5
countNeighbors 9 4
countNeighbors 21 6
countNeighbors 21 5
countNeighbors 18 5
countNeighbors 9 5
countNeighbors 27 6
countNeighbors 0 6
countNeighbors 6 3
countNeighbors 9 5
countNeighbors 18 5
countNeighbors 6 5
countNeighbors 27 5
countNeighbors 3 6
countNeighbors 9 6
countNeighbors 3 6
countNeighbors 18 6
countNeighbors 24 6
countNeighbors 9 5
countNeighbors 0 6
countNeighbors 15 5
countNeighbors 15 5
countNeighbors 0 5
countNeighbors 6 5
countNeighbors 24 5
countNeighbors 12 5
countNeighbors 0 5
countNeighbors 15 5
countNeighbors 18 8
countNeighbors 24 7
countNeighbors 0 5
countNeighbors 3 8
countNeighbors 27 6
countNeighbors 21 5
countNeighbors 0 6
countNeighbors 18 5
countNeighbors 9 6
countNeighbors 3 6
countNeighbors 0 5
countNeighbors 24 6
countNeighbors 9 6
countNeighbors 6 5
countNeighbors 12 7
countNeighbors 27 6
countNeighbors 21 5
countNeighbors 9 6
countNeighbors 18 6
countNeighbors 3 6
countNeighbors 0 6
countNeighbors 9 5
countNeighbors 3 6
countNeighbors 0 5
countNeighbors 3 3
countNeighbors 3 56
countNeighbors 15 3
countNeighbors 0 5
countNeighbors 0 3
countNeighbors 12 3
countNeighbors 18 3
countNeighbors 0 5
countNeighbors 3 5
countNeighbors 9 5
countNeighbors 6 5
countNeighbors 27 3
countNeighbors 12 3
countNeighbors 6 5
countNeighbors 12 5
countNeighbors 24 5
countNeighbors 0 5
countNeighbors 18 5
countNeighbors 12 5
countNeighbors 6 4
countNeighbors 21 3
countNeighbors 18 5
countNeighbors 9 6
countNeighbors 6 5
countNeighbors 9 5
countNeighbors 18 5
countNeighbors 12 5
countNeighbors 21 4
countNeighbors 12 4
countNeighbors 18 4
countNeighbors 18 5
countNeighbors 15 5
countNeighbors 24 5
countNeighbors 24 5
countNeighbors 3 6
countNeighbors 3 5
countNeighbors 21 5
countNeighbors 24 5
countNeighbors 12 5
countNeighbors 6 5
countNeighbors 0 6
countNeighbors 24 5
countNeighbors 15 5
countNeighbors 3 5
countNeighbors 3 5
countNeighbors 12 5
countNeighbors 0 5
countNeighbors 27 6
countNeighbors 12 5
countNeighbors 24 4
countNeighbors 21 3
countNeighbors 6 3
countNeighbors 24 4
countNeighbors 21 5
countNeighbors 9 4
countNeighbors 6 4
countNeighbors 21 4
countNeighbors 6 5
countNeighbors 27 3
countNeighbors 27 5
countNeighbors 0 5
countNeighbors 0 5
countNeighbors 12 5
countNeighbors 18 5
countNeighbors 24 5
countNeighbors 24 4
countNeighbors 0 3
countNeighbors 24 3
countNeighbors 9 4
countNeighbors 0 3
countNeighbors 12 5
countNeighbors 3 5
countNeighbors 18 6
countNeighbors 12 6
countNeighbors 15 6
countNeighbors 9 3
countNeighbors 18 2
countNeighbors 27 3
countNeighbors 12 6
countNeighbors 0 4
countNeighbors 12 3
countNeighbors 18 4
countNeighbors 15 4
countNeighbors 21 4
countNeighbors 27 3
countNeighbors 9 3
countNeighbors 3 6
countNeighbors 24 8
countNeighbors 6 5
countNeighbors 0 4
countNeighbors 3 6
countNeighbors 18 5
countNeighbors 9 5
countNeighbors 12 5
countNeighbors 6 5
countNeighbors 3 7
countNeighbors 9 7
countNeighbors 15 9
countNeighbors 15 7
countNeighbors 9 6
countNeighbors 27 5
countNeighbors 18 5
countNeighbors 18 6
countNeighbors 3 9
countNeighbors 3 5
countNeighbors 24 5
countNeighbors 21 3
countNeighbors 9 4
countNeighbors 24 5
countNeighbors 6 5
countNeighbors 18 4
countNeighbors 21 6
countNeighbors 24 5
countNeighbors 27 5
countNeighbors 24 5
countNeighbors 6 6
countNeighbors 6 5
countNeighbors 6 4
countNeighbors 27 3
countNeighbors 3 4
countNeighbors 0 4
countNeighbors 24 6
countNeighbors 15 5
countNeighbors 18 5
countNeighbors 15 4
countNeighbors 12 3
countNeighbors 12 4
countNeighbors 15 4
countNeighbors 18 5
countNeighbors 21 5
countNeighbors 12 5
countNeighbors 9 5
countNeighbors 15 4
countNeighbors 27 4
countNeighbors 18 4
countNeighbors 15 4
countNeighbors 12 4
countNeighbors 12 5
countNeighbors 15 5
countNeighbors 27 5
countNeighbors 9 5
countNeighbors 27 6
countNeighbors 24 4
countNeighbors 0 5
countNeighbors 18 4
countNeighbors 0 5
countNeighbors 3 4
countNeighbors 27 4
countNeighbors 21 3
countNeighbors 3 5
countNeighbors 27 5
countNeighbors 3 5
countNeighbors 6 5
countNeighbors 21 5
countNeighbors 9 5
countNeighbors 12 5
countNeighbors 12 6
countNeighbors 12 5
countNeighbors 27 6
countNeighbors 18 5
countNeighbors 27 7
countNeighbors 12 5
countNeighbors 9 5
countNeighbors 15 5
countNeighbors 27 11
countNeighbors 0 7
countNeighbors 12 6
countNeighbors 3 5
countNeighbors 6 6
countNeighbors 9 7
countNeighbors 3 5
countNeighbors 15 6
countNeighbors 3 6
countNeighbors 6 5
countNeighbors 24 5
countNeighbors 21 5
countNeighbors 0 5
countNeighbors 9 6
countNeighbors 12 5
countNeighbors 27 6
countNeighbors 0 6
countNeighbors 24 5
countNeighbors 0 6
countNeighbors 0 7
countNeighbors 21 24
countNeighbors 0 5
countNeighbors 21 6
countNeighbors 0 5
countNeighbors 12 5
countNeighbors 24 8
countNeighbors 21 6
countNeighbors 9 5
countNeighbors 0 5
countNeighbors 9 6
countNeighbors 24 5
countNeighbors 27 5
countNeighbors 3 8
countNeighbors 12 5
countNeighbors 9 5
countNeighbors 15 5
countNeighbors 18 5
countNeighbors 21 5
countNeighbors 3 16
countNeighbors 18 6
countNeighbors 21 5
countNeighbors 18 5
countNeighbors 9 5
countNeighbors 0 7
countNeighbors 6 5
countNeighbors 3 5
countNeighbors 21 5
countNeighbors 3 5
countNeighbors 15 5
countNeighbors 27 5
countNeighbors 0 6
countNeighbors 24 5
countNeighbors 6 5
countNeighbors 6 5
countNeighbors 15 5
countNeighbors 18 6
countNeighbors 15 5
countNeighbors 21 5
countNeighbors 24 5
countNeighbors 0 5
countNeighbors 24 5
countNeighbors 12 5
countNeighbors 15 6
countNeighbors 27 5
countNeighbors 12 5
countNeighbors 12 5
countNeighbors 27 5
countNeighbors 3 5
countNeighbors 6 8
countNeighbors 21 5
countNeighbors 3 6
countNeighbors 24 5
countNeighbors 0 5
countNeighbors 15 5
countNeighbors 27 6
countNeighbors 24 6
countNeighbors 3 6
countNeighbors 18 6
countNeighbors 15 5
countNeighbors 3 6
countNeighbors 6 6
countNeighbors 6 5
countNeighbors 27 5
countNeighbors 9 5
countNeighbors 27 5
countNeighbors 21 5
countNeighbors 21 6
countNeighbors 12 5
countNeighbors 18 5
countNeighbors 6 5
countNeighbors 6 6
countNeighbors 0 5
countNeighbors 21 6
countNeighbors 3 6
countNeighbors 6 5
countNeighbors 12 5
countNeighbors 0 6
countNeighbors 27 6
countNeighbors 24 5
countNeighbors 3 6
countNeighbors 0 5
countNeighbors 3 5
countNeighbors 0 5
countNeighbors 15 5
countNeighbors 6 5
countNeighbors 21 3
countNeighbors 24 4
countNeighbors 21 5
countNeighbors 27 5
countNeighbors 12 4
countNeighbors 12 3
countNeighbors 18 5
countNeighbors 18 6
countNeighbors 21 5
countNeighbors 0 5
countNeighbors 21 3
countNeighbors 18 3
countNeighbors 9 2
countNeighbors 24 3
countNeighbors 12 3
countNeighbors 21 4
countNeighbors 3 2
countNeighbors 27 3
countNeighbors 24 3
countNeighbors 27 3
countNeighbors 21 3
countNeighbors 12 3
countNeighbors 0 5
countNeighbors 27 5
countNeighbors 15 5
countNeighbors 12 5
countNeighbors 18 5
countNeighbors 18 4
countNeighbors 21 7
countNeighbors 6 5
countNeighbors 6 5
countNeighbors 9 4
countNeighbors 6 3
countNeighbors 21 5
countNeighbors 15 4
countNeighbors 6 3
countNeighbors 12 3
countNeighbors 12 3
countNeighbors 9 3
countNeighbors 6 3
countNeighbors 21 3
countNeighbors 12 3
countNeighbors 3 3
countNeighbors 27 3
countNeighbors 0 3
countNeighbors 27 2
countNeighbors 9 3
countNeighbors 18 3
countNeighbors 0 3
countNeighbors 0 3
countNeighbors 3 5
countNeighbors 12 5
countNeighbors 15 4
countNeighbors 18 4
countNeighbors 27 5
countNeighbors 15 4
countNeighbors 21 4
countNeighbors 3 3
countNeighbors 12 2
countNeighbors 18 5
countNeighbors 21 5
countNeighbors 21 5
countNeighbors 15 5
countNeighbors 27 5
countNeighbors 6 5
countNeighbors 12 5
countNeighbors 3 5
countNeighbors 0 4
countNeighbors 12 34
countNeighbors 27 4
countNeighbors 15 3
countNeighbors 15 3
countNeighbors 0 3
countNeighbors 9 3
countNeighbors 9 3
countNeighbors 24 3
countNeighbors 12 4
countNeighbors 21 5
countNeighbors 21 4
countNeighbors 12 3
countNeighbors 0 3
countNeighbors 3 5
countNeighbors 9 5
countNeighbors 24 5
countNeighbors 24 3
countNeighbors 21 3
countNeighbors 24 4
countNeighbors 6 6
countNeighbors 0 5
countNeighbors 12 3
countNeighbors 9 3
countNeighbors 0 3
countNeighbors 3 5
countNeighbors 6 3
countNeighbors 0 4
countNeighbors 15 4
countNeighbors 18 7
countNeighbors 3 5
countNeighbors 15 5
countNeighbors 15 5
countNeighbors 18 5
countNeighbors 21 5
countNeighbors 0 4
countNeighbors 9 5
countNeighbors 15 4
countNeighbors 18 4
countNeighbors 3 5
countNeighbors 6 5
countNeighbors 21 5
countNeighbors 18 5
countNeighbors 24 5
countNeighbors 15 5
countNeighbors 15 4
countNeighbors 18 5
countNeighbors 18 5
countNeighbors 18 5
countNeighbors 21 5
countNeighbors 3 4
countNeighbors 9 4
countNeighbors 21 5
countNeighbors 27 5
countNeighbors 0 5
countNeighbors 21 4
countNeighbors 9 5
countNeighbors 18 5
countNeighbors 21 4
countNeighbors 3 4
countNeighbors 18 5
countNeighbors 6 5
countNeighbors 18 4
countNeighbors 9 5
countNeighbors 12 5
countNeighbors 12 5
countNeighbors 27 4
countNeighbors 12 5
countNeighbors 9 5
countNeighbors 12 4
countNeighbors 6 6
countNeighbors 18 5
countNeighbors 15 5
countNeighbors 0 4
countNeighbors 21 3
countNeighbors 18 3
countNeighbors 3 3
countNeighbors 3 3
countNeighbors 3 5
countNeighbors 18 6
countNeighbors 24 7
countNeighbors 3 4
countNeighbors 15 4
countNeighbors 24 3
countNeighbors 12 3
countNeighbors 6 3
countNeighbors 21 2
countNeighbors 9 4
countNeighbors 21 6
countNeighbors 6 5
countNeighbors 18 4
countNeighbors 24 5
countNeighbors 12 4
countNeighbors 6 4
countNeighbors 9 5
countNeighbors 3 5
countNeighbors 9 5
countNeighbors 24 5
countNeighbors 9 5
countNeighbors 3 5
countNeighbors 21 5
countNeighbors 6 5
countNeighbors 21 5
countNeighbors 12 5
countNeighbors 27 5
countNeighbors 15 5
countNeighbors 24 7
countNeighbors 12 7
countNeighbors 12 5
countNeighbors 18 5
countNeighbors 6 6
countNeighbors 27 5
countNeighbors 18 4
countNeighbors 18 3
countNeighbors 3 2
countNeighbors 21 3
countNeighbors 9 3
countNeighbors 6 4
countNeighbors 24 5
countNeighbors 21 5
countNeighbors 12 4
countNeighbors 27 3
countNeighbors 27 3
countNeighbors 0 5
countNeighbors 15 4
countNeighbors 27 5
countNeighbors 15 4
countNeighbors 15 5
countNeighbors 15 4
countNeighbors 21 3
countNeighbors 3 3
countNeighbors 3 3
countNeighbors 18 4
countNeighbors 6 2
countNeighbors 12 3
countNeighbors 27 3
countNeighbors 15 3
countNeighbors 6 2
countNeighbors 9 3
countNeighbors 18 3
countNeighbors 12 2
countNeighbors 21 3
countNeighbors 0 3
countNeighbors 12 3
countNeighbors 9 2
countNeighbors 3 3
countNeighbors 18 3
countNeighbors 24 2
countNeighbors 15 4
countNeighbors 21 4
countNeighbors 18 4
countNeighbors 27 5
countNeighbors 3 5
countNeighbors 6 5
countNeighbors 24 4
countNeighbors 27 5
countNeighbors 6 8
countNeighbors 3 5
countNeighbors 24 8
countNeighbors 6 9
countNeighbors 6 6
countNeighbors 9 5
countNeighbors 0 5
countNeighbors 24 5
countNeighbors 18 5
countNeighbors 3 5
countNeighbors 6 5
countNeighbors 3 5
countNeighbors 21 5
countNeighbors 0 5
countNeighbors 27 5
countNeighbors 18 5
countNeighbors 6 4
countNeighbors 12 4
countNeighbors 18 3
countNeighbors 21 3
countNeighbors 3 3
countNeighbors 3 2
countNeighbors 6 3
countNeighbors 6 2
countNeighbors 24 3
countNeighbors 12 4
countNeighbors 15 5
countNeighbors 0 5
countNeighbors 0 3
countNeighbors 27 3
countNeighbors 0 3
countNeighbors 15 2
countNeighbors 27 3
countNeighbors 6 3
countNeighbors 6 3
countNeighbors 6 2
countNeighbors 12 2
countNeighbors 3 3
countNeighbors 12 3
countNeighbors 21 2
countNeighbors 9 3
countNeighbors 27 3
countNeighbors 12 2
countNeighbors 9 3
countNeighbors 9 3
countNeighbors 9 2
countNeighbors 6 2
countNeighbors 6 3
countNeighbors 6 2
countNeighbors 21 2
countNeighbors 3 3
countNeighbors 18 2
countNeighbors 0 2
countNeighbors 15 3
countNeighbors 12 3
countNeighbors 21 4
countNeighbors 12 5
countNeighbors 15 6
countNeighbors 27 3
countNeighbors 24 3
countNeighbors 9 4
countNeighbors 12 4
countNeighbors 27 3
countNeighbors 15 3
countNeighbors 12 3
countNeighbors 12 3
countNeighbors 0 3
countNeighbors 24 3
countNeighbors 15 3
countNeighbors 3 3
countNeighbors 3 2
countNeighbors 12 3
countNeighbors 15 3
countNeighbors 18 3
countNeighbors 24 2
countNeighbors 27 3
countNeighbors 9 3
countNeighbors 27 3
countNeighbors 0 3
countNeighbors 24 3
countNeighbors 24 2
countNeighbors 15 3
countNeighbors 15 3
countNeighbors 0 4
countNeighbors 0 4
countNeighbors 21 2
countNeighbors 15 4
countNeighbors 3 5
countNeighbors 9 3
countNeighbors 12 5
countNeighbors 15 4
countNeighbors 9 5
countNeighbors 6 4
countNeighbors 9 4
countNeighbors 9 4
countNeighbors 27 5
countNeighbors 15 5
countNeighbors 15 5
countNeighbors 12 5
countNeighbors 0 3
countNeighbors 15 3
countNeighbors 24 4
countNeighbors 27 6
countNeighbors 15 4
countNeighbors 6 4
countNeighbors 0 5
countNeighbors 12 5
countNeighbors 15 5
countNeighbors 15 4
countNeighbors 6 3
countNeighbors 6 3
countNeighbors 9 3
countNeighbors 27 3
countNeighbors 6 5
countNeighbors 3 4
countNeighbors 18 3
countNeighbors 27 3
countNeighbors 18 4
countNeighbors 0 19
countNeighbors 0 5
countNeighbors 9 5
countNeighbors 15 5
countNeighbors 3 5
countNeighbors 21 5
countNeighbors 12 4
countNeighbors 6 4
countNeighbors 3 5
countNeighbors 27 4
countNeighbors 21 4
countNeighbors 6 5
countNeighbors 6 4
countNeighbors 9 4
countNeighbors 27 4
countNeighbors 27 2
countNeighbors 0 2
countNeighbors 3 3
countNeighbors 27 3
countNeighbors 27 5
countNeighbors 18 4
countNeighbors 0 4
countNeighbors 15 4
countNeighbors 9 4
countNeighbors 18 4
countNeighbors 21 4
countNeighbors 3 5
countNeighbors 18 4
countNeighbors 27 4
countNeighbors 12 4
countNeighbors 0 4
countNeighbors 0 4
countNeighbors 9 4
countNeighbors 3 4
countNeighbors 3 2
countNeighbors 0 3
countNeighbors 15 2
countNeighbors 12 3
countNeighbors 9 4
countNeighbors 0 4
countNeighbors 6 3
countNeighbors 15 3
countNeighbors 24 3
countNeighbors 3 3
countNeighbors 6 2
countNeighbors 18 3
countNeighbors 9 2
countNeighbors 3 3
countNeighbors 15 4
countNeighbors 18 2
countNeighbors 6 3
countNeighbors 9 2
countNeighbors 6 3
countNeighbors 3 2
countNeighbors 18 3
countNeighbors 6 3
countNeighbors 15 4
countNeighbors 15 4
countNeighbors 12 4
countNeighbors 27 4
countNeighbors 12 4
countNeighbors 18 4
countNeighbors 3 4
countNeighbors 0 3
countNeighbors 12 4
countNeighbors 0 5
countNeighbors 21 4
countNeighbors 6 4
countNeighbors 6 3
countNeighbors 3 3
countNeighbors 9 2
countNeighbors 21 3
countNeighbors 3 2
countNeighbors 15 3
countNeighbors 0 3
countNeighbors 0 3
countNeighbors 0 3
countNeighbors 0 3
countNeighbors 27 2
countNeighbors 15 4
